road_addr,building_x,building_y,entrance_x,entrance_y,floor_coun,building_c,x,y,near_r_x,near_r_y,near_rv_x,near_rv_y,dist_r_rv,reco_x,reco_y,reco_dist_m,reco_method
서울특별시 관악구 신림로11길 39-10,"950422.376908","1941193.450282","950422.022034","1941187.883514","5.0","1","950422.022034","1941187.883514","950419.186","1941202.806","950422.002","1941173.803","29.140",,,,
서울특별시 관악구 신림로11길 40,"950362.031548","1941202.258817","950368.112578","1941203.520412","3.0","1","950368.112578","1941203.520412","950374.739","1941203.509","950374.719","1941203.481","0.030",,,,
서울특별시 관악구 신림로11길 41,"950383.327391","1941194.785938","950380.166177","1941197.474794","4.0","1","950380.166177","1941197.474794","950374.883","1941197.351","950376.355","1941197.498","1.480",,,,
서울특별시 관악구 신림로11길 42-3,"950351.070826","1941186.935335","950355.294495","1941188.646699","2.0","1","950355.294495","1941188.646699","950355.576","1941192.631","950354.837","1941176.200","16.450",,,,
서울특별시 관악구 신림로11길 42-4,"950346.310927","1941201.500096","950348.191968","1941197.124216","5.0","1","950348.191968","1941197.124216","950354.053","1941192.739","950345.147","1941176.591","18.440",,,,
서울특별시 관악구 신림로11길 48,"950359.169351","1941160.228754","950365.703879","1941159.7831","5.0","1","950365.703879","1941159.7831","950373.033","1941159.470","950373.122","1941159.739","0.280",,,,
서울특별시 관악구 신림로11길 49,"950383.543922","1941151.388543","950378.275273","1941152.412224","1.0","1","950378.275273","1941152.412224","950372.742","1941152.648","950374.751","1941152.785","2.010",,,,
서울특별시 관악구 신림로11길 51,"950383.345128","1941144.476213","950376.942271","1941145.520793","2.0","1","950376.942271","1941145.520793","950372.446","1941145.713","950374.374","1941145.536","1.940",,,,
서울특별시 관악구 신림로11길 52,"950364.933187","1941141.342518","950368.747282","1941140.862819","4.0","1","950368.747282","1941140.862819","950372.233","1941140.714","950372.006","1941140.843","0.260",,,,
서울특별시 관악구 신림로11길 53,"950383.24529","1941135.999135","950376.314291","1941133.771399","2.0","1","950376.314291","1941133.771399","950371.945","1941133.958","950373.968","1941133.486","2.080",,,,
서울특별시 관악구 신림로11길 54-2,"950357.007595","1941144.274068","950356.848914","1941138.782635","5.0","1","950356.848914","1941138.782635","950356.706","1941132.622","950356.828","1941135.252","2.630",,,,
서울특별시 관악구 신림로11길 54-3,"950352.36922","1941119.81725","950353.471672","1941125.850228","4.0","1","950353.471672","1941125.850228","950353.630","1941132.693","950353.516","1941133.275","0.590",,,,
서울특별시 관악구 신림로11길 54-4,"950345.561897","1941145.354809","950347.098576","1941142.769807","5.0","1","950347.098576","1941142.769807","950346.869","1941132.849","950347.054","1941135.311","2.470",,,,
서울특별시 관악구 신림로11길 54-6,"950331.76343","1941146.60386","950332.351735","1941142.163107","5.0","1","950332.351735","1941142.163107","950337.956","1941133.056","950340.554","1941135.017","3.250",,,,
서울특별시 관악구 신림로11길 54-7,"950342.753994","1941119.634134","950344.55364","1941125.04174","5.0","1","950344.55364","1941125.04174","950337.245","1941125.308","950344.605","1941133.661","11.130",,,,
서울특별시 관악구 신림로11길 54-8,"950330.552943","1941124.278447","950334.30118","1941131.426697","5.0","1","950334.30118","1941131.426697","950337.463","1941131.312","950340.548","1941134.018","4.100",,,,
서울특별시 관악구 신림로11길 55,"950384.126181","1941113.36649","950378.480985","1941117.808742","5.0","1","950378.480985","1941117.808742","950371.191","1941118.161","950372.872","1941117.842","1.710",,,,
서울특별시 관악구 신림로11길 56,"950364.169752","1941126.191204","950367.696561","1941124.919251","3.0","1","950367.696561","1941124.919251","950371.508","1941124.735","950371.243","1941124.849","0.290",,,,
서울특별시 관악구 신림로11길 58,"950363.147499","1941117.402441","950367.30117","1941114.99696","2.0","1","950367.30117","1941114.99696","950371.029","1941114.817","950370.850","1941114.976","0.240",,,,
서울특별시 관악구 신림로11길 59,"950391.578003","1941097.474487","950389.339863","1941100.533912","3.0","1","950389.339863","1941100.533912","950370.382","1941101.451","950404.203","1941103.353","33.870",,,,
서울특별시 관악구 신림로11길 60,"950362.979346","1941102.346484","950365.918869","1941104.459158","4.0","1","950365.918869","1941104.459158","950370.517","1941104.237","950370.453","1941104.432","0.210",,,,
서울특별시 관악구 신림로11길 61,"950379.63065","1941094.998456","950381.544685","1941096.998104","4.0","1","950381.544685","1941096.998104","950370.193","1941097.547","950372.080","1941097.055","1.950",,,,
서울특별시 관악구 신림로11길 62-3,"950353.025431","1941079.996805","950353.433046","1941084.555477","5.0","1","950353.433046","1941084.555477","950353.834","1941092.756","950353.470","1941090.675","2.110",,,,
서울특별시 관악구 신림로11길 62-4,"950353.215558","1941104.271882","950352.422302","1941098.888606","4.0","1","950352.422302","1941098.888606","950352.127","1941092.839","950352.385","1941092.679","0.300",,,,
서울특별시 관악구 신림로11길 62-5,"950343.080249","1941080.462279","950341.219013","1941085.597765","5.0","1","950341.219013","1941085.597765","950341.598","1941093.354","950342.632","1941091.073","2.500",,,,
서울특별시 관악구 신림로11길 62-6,"950343.979956","1941104.404552","950343.304523","1941101.324994","5.0","1","950343.304523","1941101.324994","950342.912","1941093.290","950340.975","1941093.412","1.940",,,,
서울특별시 관악구 신림로11길 62-7,"950331.306724","1941080.805304","950333.788251","1941085.887003","5.0","1","950333.788251","1941085.887003","950334.171","1941093.717","950333.823","1941091.791","1.960",,,,
서울특별시 관악구 신림로11길 62-8,"950334.465853","1941105.043857","950336.133935","1941102.231629","5.0","1","950336.133935","1941102.231629","950335.714","1941093.641","950335.629","1941093.777","0.160",,,,
서울특별시 관악구 신림로11길 63,"950377.891739","1941085.699457","950373.167773","1941086.239376","2.0","1","950373.167773","1941086.239376","950368.795","1941086.357","950371.687","1941087.239","3.020",,,,
서울특별시 관악구 신림로11길 64,"950361.354671","1941080.800582","950364.064038","1941080.374713","4.0","1","950364.064038","1941080.374713","950368.630","1941080.251","950368.972","1941080.345","0.350",,,,
서울특별시 관악구 신림로11길 65,"950377.595236","1941078.747473","950373.365991","1941079.683715","2.0","1","950373.365991","1941079.683715","950368.618","1941079.812","950370.974","1941079.698","2.360",,,,
서울특별시 관악구 신림로11길 65-2,"950387.277218","1941059.54166","950385.980534","1941066.299802","4.0","1","950385.980534","1941066.299802","950386.159","1941071.593","950386.008","1941070.845","0.760",,,,
서울특별시 관악구 신림로11길 65-3,"950387.80695","1941082.816678","950384.496572","1941079.614808","4.0","1","950384.496572","1941079.614808","950384.228","1941071.658","950384.454","1941072.519","0.890",,,,
서울특별시 관악구 신림로11길 65-4,"950396.312462","1941059.25175","950396.533541","1941065.516214","4.0","1","950396.533541","1941065.516214","950396.726","1941071.236","950396.565","1941070.782","0.480",,,,
서울특별시 관악구 신림로11길 65-5,"950397.649143","1941081.475453","950398.179411","1941076.937339","4.0","1","950398.179411","1941076.937339","950397.986","1941071.194","950397.669","1941072.440","1.290",,,,
서울특별시 관악구 신림로11길 65-6,"950405.135505","1941058.660617","950403.989841","1941064.386148","3.0","1","950403.989841","1941064.386148","950404.212","1941070.984","950397.659","1941070.776","6.560",,,,
서울특별시 관악구 신림로11길 65-8,"950413.8375","1941058.343515","950411.999662","1941064.525689","3.0","1","950411.999662","1941064.525689","950408.768","1941070.831","950421.742","1941073.961","13.350",,,,
서울특별시 관악구 신림로11길 67,"950377.247419","1941065.174092","950372.811197","1941066.274538","4.0","1","950372.811197","1941066.274538","950368.240","1941066.413","950370.225","1941066.290","1.990",,,,
서울특별시 관악구 신림로11길 68,"950361.337948","1941063.320377","950364.320105","1941066.050576","2.0","1","950364.320105","1941066.050576","950368.225","1941065.932","950368.218","1941066.027","0.100",,,,
서울특별시 관악구 신림로11길 69,"950375.752069","1941056.5521","950372.354825","1941055.054516","3.0","1","950372.354825","1941055.054516","950367.900","1941055.189","950369.828","1941055.632","1.980",,,,
서울특별시 관악구 신림로11길 71,"950375.176099","1941041.890644","950372.030669","1941044.211708","4.0","1","950372.030669","1941044.211708","950367.344","1941044.469","950369.091","1941044.229","1.760",,,,
서울특별시 관악구 신림로11길 72,"950358.442158","1941044.313616","950362.207757","1941045.252337","4.0","1","950362.207757","1941045.252337","950367.371","1941044.969","950367.092","1941045.223","0.380",,,,
서울특별시 관악구 신림로11길 73-3,"950385.33313","1941043.508585","950383.308443","1941042.867488","5.0","1","950383.308443","1941042.867488","950382.871","1941032.244","950383.257","1941034.252","2.040",,,,
서울특별시 관악구 신림로11길 73-5,"950393.954302","1941043.302347","950391.838079","1941038.097065","2.0","1","950391.838079","1941038.097065","950391.583","1941031.886","950390.756","1941034.207","2.460",,,,
서울특별시 관악구 신림로11길 73-6,"950389.676689","1941020.237439","950391.95605","1941026.011844","2.0","1","950391.95605","1941026.011844","950392.197","1941031.860","950391.993","1941032.203","0.400",,,,
서울특별시 관악구 신림로11길 73-7,"950403.386015","1941042.250278","950404.031332","1941037.850597","2.0","1","950404.031332","1941037.850597","950403.765","1941031.384","950404.007","1941033.795","2.420",,,,
서울특별시 관악구 신림로11길 73-8,"950398.373393","1941017.63437","950400.547061","1941022.960486","4.0","1","950400.547061","1941022.960486","950400.899","1941031.502","950401.438","1941031.814","0.620",,,,
서울특별시 관악구 신림로11길 73-9,"950414.240053","1941042.429635","950414.127126","1941036.617594","2.0","1","950414.127126","1941036.617594","950413.895","1941030.968","950414.148","1941033.402","2.450",,,,
서울특별시 관악구 신림로11길 73-10,"950408.770518","1941018.674434","950410.875001","1941024.093376","2.0","1","950410.875001","1941024.093376","950411.162","1941031.080","950410.919","1941031.424","0.420",,,,
서울특별시 관악구 신림로11길 73-12,"950422.11319","1941018.457073","950421.7272","1941025.255495","5.0","1","950421.7272","1941025.255495","950421.949","1941030.636","950421.760","1941030.694","0.200",,,,
서울특별시 관악구 신림로11길 73-13,"950424.378206","1941054.475128","950420.668865","1941051.939375","3.0","1","950420.668865","1941051.939375","950421.038","1941049.148","950418.825","1941033.041","16.260",,,,
서울특별시 관악구 신림로11길 73-14,"950433.507736","1941016.923577","950432.845176","1941022.090124","5.0","1","950432.845176","1941022.090124","950433.178","1941030.174","950432.896","1941030.628","0.530",,,,
서울특별시 관악구 신림로11길 73-16,"950442.503185","1941018.183074","950442.278909","1941025.29267","3.0","1","950442.278909","1941025.29267","950442.464","1941029.792","950442.312","1941030.905","1.120",,,,
서울특별시 관악구 신림로11길 73-18,"950452.434048","1941015.100236","950453.169801","1941019.600083","3.0","1","950453.169801","1941019.600083","950453.570","1941029.335","950453.226","1941028.843","0.600",,,,
서울특별시 관악구 신림로11길 73-19,"950427.768548","1941042.152335","950427.139433","1941036.437765","3.0","1","950427.139433","1941036.437765","950426.892","1941030.433","950427.513","1941032.657","2.310",,,,
서울특별시 관악구 신림로11길 73-20,"950463.155488","1941017.260966","950463.201999","1941023.727463","3.0","1","950463.201999","1941023.727463","950463.416","1941028.930","950463.232","1941028.783","0.240",,,,
서울특별시 관악구 신림로11길 73-21,"950436.473243","1941047.115288","950433.483109","1941036.879016","4.0","1","950433.483109","1941036.879016","950433.207","1941030.173","950433.458","1941032.622","2.460",,,,
서울특별시 관악구 신림로11길 73-22,"950477.599203","1941016.762401","950475.451418","1941022.949891","2.0","1","950475.451418","1941022.949891","950472.023","1941028.576","950472.610","1941028.728","0.610",,,,
